గానక	gaanaka	1.0
గానమే	gaaname	1.0
గాని	gaani	1.0
గాను	gaanu	1.0
గానుగ	gaanuga	1.0
గానూ	gaanoo	1.0
గాభరా	gaabharaa	0.75
గాభరా	gabharaa	0.25
గామా	gaamaa	0.5
గామా	gaamma	0.125
గామా	gama	0.125
గామా	gamaa	0.125
గామా	gamma	0.125
గాయ	gaaya	1.0
గాయం	gaayam	0.5
గాయం	gayam	0.5
గాయంతో	gaayamtho	0.25
గాయంతో	gaayamto	0.25
గాయంతో	gaayanto	0.25
గాయంతో	gayamtho	0.25
గాయకుడి	gaayakudi	0.5
గాయకుడి	gayakudi	0.5
గాయకుడిగా	gaayakudigaa	0.5
గాయకుడిగా	gayakudiga	0.25
గాయకుడిగా	gayakudigaa	0.25
గాయకుడు	gaayakudu	0.5
గాయకుడు	gayakudu	0.5
గాయకుల	gaayakula	0.5
గాయకుల	gayakula	0.5
గాయకులు	gaayakulu	0.5
గాయకులు	gayakulu	0.5
గాయత్రీ	gaayathrii	0.333
గాయత్రీ	gayatri	0.667
గాయత్రీదేవి	gaayathriideevi	0.333
గాయత్రీదేవి	gayatridevi	0.667
గాయని	gaayani	0.333
గాయని	gayani	0.667
గాయనిగా	gaayanigaa	0.333
గాయనిగా	gayaniga	0.667
గాయపడి	gaayapadi	0.667
గాయపడి	gayapadi	0.333
గాయపడిన	gaayapadina	0.333
గాయపడిన	gayapadina	0.667
గాయపడ్డారు	gaayapaddaaru	0.333
గాయపడ్డారు	gayapaddaru	0.333
గాయపడ్డారు	gayapapaddaru	0.333
గాయపరిచాడు	gaayaparichaadu	0.333
గాయపరిచాడు	gayaparichadu	0.667
గాయాల	gaayaala	0.333
గాయాల	gayala	0.667
గాయాలను	gaayaalanu	0.333
గాయాలను	gayalanu	0.667
గాయాలు	gaayaalu	0.667
గాయాలు	ghayalu	0.333
గారి	gaari	0.667
గారి	gari	0.333
గారిచే	gaariche	0.667
గారిచే	gariche	0.333
గారితో	gaaritho	0.333
గారితో	garitho	0.667
గారూ	gaaroo	0.5
గారూ	garu	0.25
గారూ	garuu	0.25
గారెలు	gaarelu	0.333
గారెలు	garelu	0.667
గార్కి	gaarki	0.333
గార్కి	garki	0.667
గార్టెన్	gaarten	0.333
గార్టెన్	garten	0.667
గార్డుల	gaardula	0.25
గార్డుల	gardula	0.5
గార్డుల	guardula	0.25
గార్డెన్స్	gaardens	0.4
గార్డెన్స్	gardens	0.6
గార్డ్	gaard	0.25
గార్డ్	gard	0.125
గార్డ్	gaurd	0.125
గార్డ్	guaard	0.125
గార్డ్	guard	0.25
గార్డ్	guuard	0.125
గార్ల	gaarla	0.667
గార్ల	garla	0.333
గాలి	gaali	0.667
గాలి	gali	0.333
గాలికి	gaaliki	0.333
గాలికి	galiki	0.667
గాలితో	gaalithoo	0.333
గాలితో	galitho	0.333
గాలితో	galito	0.333
గాలిని	gaalini	0.333
గాలిని	galini	0.667
గాలిబ్	gaalib	0.667
గాలిబ్	ghalib	0.333
గాలిలోకి	gaaliloki	0.333
గాలిలోకి	gaalilooki	0.333
గాలిలోకి	galiloki	0.333
గాలివాన	gaalivaana	0.667
గాలివాన	galivana	0.333
గాలీ	gaalee	0.25
గాలీ	gaali	0.25
గాలీ	gaalii	0.25
గాలీ	gali	0.25
గాలులు	gaalulu	0.667
గాలులు	galulu	0.333
గాల్లో	gaallo	0.333
గాల్లో	gaalloo	0.333
గాల్లో	gallo	0.333
గావు	gaavu	0.667
గావు	gavu	0.333
గావ్	gaav	0.6
గావ్	gav	0.4
గాస్	gaas	0.333
గాస్	gaauss	0.167
గాస్	gas	0.167
గాస్	gauss	0.167
గాస్	gauuss	0.167
గింజ	ginja	1.0
గింజలను	ginjalanu	1.0
గింజలు	ginjalu	1.0
గింజల్ని	ginjalni	1.0
గిటారు	gitaaru	0.5
గిటారు	guitaru	0.5
గిటారును	gitaarunu	0.5
గిటారును	guitarunu	0.5
గిటార్	gitaar	0.286
గిటార్	guitaar	0.143
గిటార్	guitar	0.429
గిటార్	guuitar	0.143
గిడుగు	geekudu	0.333
గిడుగు	gidugu	0.667
గిత్త	gitta	0.667
గిత్త	gittha	0.333
గిద్దలూరు	ggiddhalooru	0.25
గిద్దలూరు	giddalooru	0.25
గిద్దలూరు	giddaluru	0.25
గిద్దలూరు	giddaluuru	0.25
గినియా	gineaa	0.25
గినియా	giniya	0.25
గినియా	giniyaa	0.25
గినియా	guinea	0.25
గిన్నిస్	gginness	0.125
గిన్నిస్	giniz	0.125
గిన్నిస్	ginnis	0.25
గిన్నిస్	guiness	0.125
గిన్నిస్	guinnees	0.125
గిన్నిస్	guinness	0.25
గిన్నీస్	ginnees	0.25
గిన్నీస్	ginniis	0.25
గిన్నీస్	ginnis	0.25
గిన్నీస్	guinness	0.25
గిన్నె	ggennae	0.333
గిన్నె	ginne	0.667
గిన్నెలో	gginnelo	0.25
గిన్నెలో	ginnelo	0.25
గిన్నెలో	ginneloo	0.25
గిన్నెలో	guinneloki	0.25
గిరగిర	giragira	1.0
గిరాకీ	giraakee	0.25
గిరాకీ	giraakie	0.25
గిరాకీ	giraakii	0.25
గిరాకీ	girakii	0.25
గిరి	giri	1.0
గిరిజ	girija	1.0
గిరిజన	girijana	1.0
గిరిజనుల	girijanula	0.667
గిరిజనుల	girijanulanu	0.333
గిరిజనులకు	girijanulaku	1.0
గిరిజనులతో	girijanulatho	0.667
గిరిజనులతో	girijanulathoo	0.333
గిరిజనులు	girijanulu	1.0
గిరిబాబు	giribaabu	1.0
గిరిలో	girilo	0.667
గిరిలో	giriloo	0.333
గిరీశం	gireesham	0.667
గిరీశం	giriisham	0.333
గీటురాయి	geeturaayi	0.333
గీటురాయి	geeturayi	0.333
గీటురాయి	giituraayi	0.333
గీత	geetha	0.667
గీత	giitha	0.333
గీతం	geetham	0.667
గీతం	githam	0.333
గీతంగా	geethamgaa	0.667
గీతంగా	giithangaa	0.333
గీతలతో	geetalthoo	0.333
గీతలతో	geethalatho	0.333
గీతలతో	gitalato	0.333
గీతలు	geetalu	0.333
గీతలు	geethalu	0.333
గీతలు	gitalu	0.333
గీతా	geetaa	0.333
గీతా	geethaa	0.333
గీతా	gita	0.333
గీతాంజలి	geetanjali	0.333
గీతాంజలి	geethaanjali	0.333
గీతాంజలి	gitanjali	0.333
గీతానికి	geetaaniki	0.333
గీతానికి	geethaaniki	0.333
గీతానికి	gitaniki	0.333
గీతాన్ని	geetanni	0.333
గీతాన్ని	geethaanni	0.333
గీతాన్ని	gitanni	0.333
గీతాల	geetaala	0.333
గీతాల	geethaala	0.333
గీతాల	gitala	0.333
గీతాలకు	geetaalaku	0.25
గీతాలకు	geetalaku	0.25
గీతాలకు	geethaalaku	0.25
గీతాలకు	gitalaku	0.25
గీతాలను	geetaalanu	0.333
గీతాలను	geethaalanu	0.333
గీతాలను	gitalanu	0.333
గీతాలాపన	geetaalaapana	0.25
గీతాలాపన	geetalapana	0.25
గీతాలాపన	geethaalaapana	0.25
గీతాలాపన	gitalapana	0.25
గీతాలు	geetaalu	0.25
గీతాలు	geetalu	0.25
గీతాలు	geethaalu	0.25
గీతాలు	gitalu	0.25
గీసి	geesi	0.667
గీసి	gisi	0.333
గీసిన	geesina	0.667
గీసిన	gisina	0.333
గీసే	geese	0.333
గీసే	gise	0.333
గీసే	gisey	0.333
గీస్తారు	geestaru	0.333
గీస్తారు	gistaru	0.333
గీస్తారు	gistharu	0.333
గీస్తే	geeste	0.25
గీస్తే	giste	0.25
గీస్తే	gisthe	0.5
గుంట	gunta	1.0
గుంటలు	guntalu	1.0
గుంటూరు	guntoor	0.2
గుంటూరు	guntur	0.4
గుంటూరు	gunturu	0.4
గుంటూరులో	guntoorulo	0.25
గుంటూరులో	gunturulo	0.75
గుంటూరులోని	guntooruloni	0.25
గుంటూరులోని	gunturloni	0.25
గుంటూరులోని	gunturuloni	0.5
గుండం	gundam	1.0
గుండాల	gundaala	0.333
గుండాల	gundala	0.667
గుండు	gundu	1.0
గుండుకు	gunduku	1.0
గుండె	gunde	1.0
గుండెకు	gundeku	1.0
గుండెపై	gundepai	1.0
గుండెపోటు	gundepootu	0.333
గుండెపోటు	gundepotu	0.667
గుండెపోటుతో	gundepootuthoo	0.333
గుండెపోటుతో	gundepotutho	0.333
గుండెపోటుతో	gundepotuto	0.333
గుండెలపై	gundelapai	1.0
గుండెలు	gundelu	1.0
గుండెలో	gundelo	0.667
గుండెలో	gundeloo	0.333
గుండెల్లో	gundello	0.333
గుండెల్లో	gundelloo	0.667
గుండెల్లోంచి	gundellonchi	0.667
గుండెల్లోంచి	gundelloonchi	0.333
గుండ్రంగా	gundramgaa	0.5
గుండ్రంగా	gundranga	0.25
గుండ్రంగా	gundrangaa	0.25
గుండ్రటి	gundrati	1.0
గుండ్రని	gundrani	1.0
గుండ్రముగా	gundramga	0.25
గుండ్రముగా	gundramuga	0.25
గుండ్రముగా	gundramugaa	0.5
గుంత	gunta	0.333
గుంత	guntha	0.667
గుంతకల్లు	guntakal	0.25
గుంతకల్లు	guntakallu	0.25
గుంతకల్లు	gunthakallu	0.5
గుంతల	guntala	0.333
గుంతల	gunthala	0.667
గుంపు	gumpu	1.0
గుంపుకు	gumpuku	1.0
గుంపును	gumpunu	1.0
గుంపులుగా	gumpuluga	0.25
గుంపులుగా	gumpulugaa	0.75
గుచ్చుకోవడం	gucchukovadam	0.333
గుచ్చుకోవడం	guchchukoovadam	0.333
గుచ్చుకోవడం	guchukovadam	0.333
గుజరాతీ	gujaaraati	0.111
గుజరాతీ	gujaraathee	0.111
గుజరాతీ	gujaraathi	0.111
గుజరాతీ	gujaraati	0.111
గుజరాతీ	gujarathi	0.111
గుజరాతీ	gujarati	0.111
గుజరాతీ	gujareti	0.111
గుజరాతీ	guujarati	0.111
గుజరాతీ	guzarati	0.111
గుజరాత్	gujaraat	0.25
గుజరాత్	gujaraath	0.5
గుజరాత్	gujarat	0.25
గుజ్జు	gujju	1.0
గుజ్జును	gujjunu	1.0
గుజ్రాల్	gujjraal	0.333
గుజ్రాల్	gujral	0.667
గుటుక్కున	gatukkuna	0.333
గుటుక్కున	gutukkuna	0.667
గుట్కా	gutka	0.333
గుట్కా	gutkaa	0.667
గుట్ట	gutta	1.0
గుట్టపై	guttapai	1.0
గుడారము	gudaaramu	0.667
గుడారము	gudaramu	0.333
గుడి	gudi	1.0
గుడికి	gudiki	1.0
గుడిగంటలు	gudigamtalu	0.25
గుడిగంటలు	gudigantalu	0.75
గుడిని	gudini	1.0
గుడిపాటి	gudipaati	0.667
గుడిపాటి	gudipati	0.333
గుడిలో	gudilo	0.667
గుడిలో	gudiloo	0.333
గుడివాడ	gudivaada	0.5
గుడివాడ	gudivada	0.25
గుడివాడ	gudiwada	0.25
గుడివాడలో	gudivaadalo	0.25
గుడివాడలో	gudivaadaloo	0.25
గుడివాడలో	gudivadalo	0.25
గుడివాడలో	gudiwaadaloo	0.25
గుడిసె	gudise	1.0
గుడిసెలో	gudiselo	0.667
గుడిసెలో	gudiseloo	0.333
గుడుల	gudula	1.0
గుడ్	gd	0.333
గుడ్	god	0.333
గుడ్	gud	0.333
గుడ్డ	gudda	1.0
గుడ్డతో	guddatho	0.333
గుడ్డతో	guddathoo	0.333
గుడ్డతో	guddato	0.333
గుడ్డను	guddanu	1.0
గుడ్డు	guddu	1.0
గుడ్ల	gudla	1.0
గుడ్లను	gudlanu	1.0
గుడ్లు	gudlu	1.0
గుణ	guna	1.0
గుణము	gunamu	1.0
గుణములు	gunamulu	1.0
గుణసుందరి	gunasumdari	0.4
గుణసుందరి	gunasundari	0.6
గుణాత్మక	gunaathmaka	0.25
గుణాత్మక	gunaatmaka	0.25
గుణాత్మక	gunathmaka	0.25
గుణాత్మక	gunatmaka	0.25
గుణాన్ని	gunaanni	0.333
గుణాన్ని	gunanni	0.667
గుణాలకు	gunaalaku	0.333
గుణాలకు	gunalaku	0.667
గుణాలను	gunaalanu	0.333
గుణాలను	gunalanu	0.667
గుణాలు	gunaalu	0.333
గుణాలు	gunalu	0.667
గుణాలున్నాయని	gunaalunnaayani	0.333
గుణాలున్నాయని	gunalunnayani	0.667
గుత్తాధిపత్యం	guthadipathyam	0.333
గుత్తాధిపత్యం	guttadhipatyam	0.333
గుత్తాధిపత్యం	gutthadhipathyam	0.333
గుత్తి	guthi	0.333
గుత్తి	gutthi	0.333
గుత్తి	gutti	0.333
గుద్దు	guddu	0.667
గుద్దు	gudhdhu	0.333
గుప్త	gupta	0.667
గుప్త	guptha	0.333
గుప్తా	gupta	0.667
గుప్తా	guptha	0.333
గుప్పించిన	guppinchina	1.0
గుప్పిస్తూ	guppisthu	0.333
గుప్పిస్తూ	guppistoo	0.333
గుప్పిస్తూ	guppistu	0.333
గుప్పెడు	gippedu	0.333
గుప్పెడు	guppedu	0.667
గుమాస్తా	gumaastaa	0.333
గుమాస్తా	gumasta	0.333
గుమాస్తా	gumastha	0.333
గుమ్మడి	gummadi	1.0
గుమ్మడిలో	gummadilo	0.667
గుమ్మడిలో	gummadiloo	0.333
గురక	guraka	1.0
గురజాడ	gurajaada	1.0
గురజాల	gurajaala	1.0
గురయ్యాడు	gurayyaadu	1.0
గురయ్యాయి	gurayyaayi	1.0
గురయ్యారు	gurayyaaru	0.667
గురయ్యారు	gurayyaru	0.333
గురయ్యి	gurayyi	1.0
గురయ్యింది	gurayyindhi	0.333
గురయ్యింది	gurayyindi	0.667
గురయ్యే	gurayye	1.0
గురయ్యేది	gurayyedhi	0.333
గురయ్యేది	gurayyedi	0.667
గురవుతాడు	guravutaadu	0.333
గురవుతాడు	guravuthaadu	0.333
గురవుతాడు	guravuthadu	0.333
గురి	guri	1.0
గురించి	gurinchi	1.0
గురించిన	gurinchina	1.0
గురించీ	gurinchee	0.333
గురించీ	gurinchi	0.333
గురించీ	gurinchii	0.333
గురించే	gurinche	0.667
గురించే	gurinchey	0.333
గురికాకుండా	gurikaakundaa	0.333
గురికాకుండా	gurikakunda	0.333
గురికాకుండా	gurikakundaa	0.333
గురిచేశాయి	gurichesayi	0.667
గురిచేశాయి	guricheshaayi	0.333
గురు	guroo	0.2
గురు	guru	0.8
గురుకుల	gurukula	1.0
గురుతర	gurutara	0.333
గురుతర	guruthara	0.667
గురుత్వాకర్షణ	guruthvaakarshana	0.333
గురుత్వాకర్షణ	guruthwakarshana	0.333
గురుత్వాకర్షణ	gurutvakarshana	0.333
గురుదక్షిణగా	gurudakshinaga	0.667
గురుదక్షిణగా	gurudhakshinagaa	0.333
గురుదాస్	gurudas	1.0
గురుద్వారా	gurudvara	0.333
గురుద్వారా	gurudwaara	0.167
గురుద్వారా	gurudwaaraa	0.167
గురుద్వారా	gurudwara	0.333
గురుమూర్తి	gurumoorthi	0.333
గురుమూర్తి	gurumurti	0.667
గురువారం	guruvaaram	0.667
గురువారం	guruvaram	0.333
గురువుకు	guruvuku	1.0
గురువుగా	guruvuga	0.333
గురువుగా	guruvugaa	0.667
గురువుగారిని	guruvugaarini	0.667
గురువుగారిని	guruvugarini	0.333
గురువుని	guruvuni	1.0
గురువును	guruvunu	1.0
గురువుల	guruvula	1.0
గురువులను	guruvulanu	1.0
గురువులు	guruvulu	1.0
గురువే	guruvae	0.333
గురువే	guruve	0.667
గురువై	guruvai	1.0
గురువైన	guruvaina	1.0
గురై	gurai	1.0
గురైంది	guraimdi	0.5
గురైంది	guraindi	0.5
గురైన	guraina	1.0
గుర్తించ	gurthincha	0.333
గుర్తించ	gurtimcha	0.333
గుర్తించ	gurtincha	0.333
గుర్తించకపోవడం	gurthinchakapovadam	0.333
గుర్తించకపోవడం	gurtimchakapovadam	0.333
గుర్తించకపోవడం	gurtinchakapovadam	0.333
గుర్తించటానికి	gurthinchadaniki	0.333
గుర్తించటానికి	gurtimchataaniki	0.333
గుర్తించటానికి	gurtinchataniki	0.333
గుర్తించడం	gurthinchadam	0.25
గుర్తించడం	gurtimchadam	0.25
గుర్తించడం	gurtinchadam	0.5
గుర్తించడంలో	gurthinchadamlo	0.25
గుర్తించడంలో	gurtimchadamlo	0.25
గుర్తించడంలో	gurtinchadamlo	0.5
గుర్తించడానికి	gurthinchadaaniki	0.25
గుర్తించడానికి	gurtimchadaaniki	0.25
గుర్తించడానికి	gurtinchadaaniki	0.25
గుర్తించడానికి	gurtinchadaniki	0.25
గుర్తించదగిన	gurthinchadagina	0.25
గుర్తించదగిన	gurtimchadagina	0.25
గుర్తించదగిన	gurtinchadagina	0.5
గుర్తించబడింది	gurthinchabadindi	0.25
గుర్తించబడింది	gurtichabadindi	0.25
గుర్తించబడింది	gurtimchabadimdi	0.25
గుర్తించబడింది	gurtinchabadindi	0.25
గుర్తించబడిన	gurthinchabadina	0.25
గుర్తించబడిన	gurtimchabadina	0.25
గుర్తించబడిన	gurtinchabadina	0.5
గుర్తించబడినది	gurthinchabadinadi	0.25
గుర్తించబడినది	gurtimchabadinadi	0.25
గుర్తించబడినది	gurtinchabadinadi	0.5
గుర్తించబడుతుంది	gurthinchabaduthundi	0.25
గుర్తించబడుతుంది	gurtimchabadutumdi	0.25
గుర్తించబడుతుంది	gurtinchabaduthundi	0.25
గుర్తించబడుతుంది	gurtinnchabadutundi	0.25
గుర్తించబడ్డాయి	gurthinchabaddayi	0.25
గుర్తించబడ్డాయి	gurtimchabaddaayi	0.25
గుర్తించబడ్డాయి	gurtinchabaddayi	0.25
గుర్తించబడ్డాయి	gurtinnchabaddayi	0.25
గుర్తించలేదు	gurthinchaledu	0.25
గుర్తించలేదు	gurtimchalaedu	0.25
గుర్తించలేదు	gurtinchaledu	0.5
గుర్తించలేము	gurthinchalemu	0.25
గుర్తించలేము	gurtimchalaemu	0.25
గుర్తించలేము	gurtinchalemu	0.5
గుర్తించవచ్చు	gurthinchavacchu	0.167
గుర్తించవచ్చు	gurthinchavachhu	0.167
గుర్తించవచ్చు	gurtimchavachchu	0.167
గుర్తించవచ్చు	gurtinchavacchu	0.333
గుర్తించవచ్చు	gurtinchavachhu	0.167
గుర్తించాడు	gurthinchaadu	0.25
గుర్తించాడు	gurtimchaadu	0.25
గుర్తించాడు	gurtinchaadu	0.25
గుర్తించాడు	gurtinchadu	0.25
గుర్తించారు	gurthinchaaru	0.25
గుర్తించారు	gurtimchaaru	0.25
గుర్తించారు	gurtinchaaru	0.25
గుర్తించారు	gurtincharu	0.25
గుర్తించాలని	gurthinchaalani	0.25
గుర్తించాలని	gurtimchaalani	0.25
గుర్తించాలని	gurtinchaalani	0.25
గుర్తించాలని	gurtinchalani	0.25
గుర్తించాలి	gurthinchaali	0.25
గుర్తించాలి	gurtimchaali	0.25
గుర్తించాలి	gurtinchaali	0.25
గుర్తించాలి	gurtinchali	0.25
గుర్తించి	gurthinchi	0.333
గుర్తించి	gurtinchi	0.667
గుర్తించింది	gurthinchindhi	0.333
గుర్తించింది	gurtinchindi	0.333
గుర్తించింది	gurtinnchindi	0.333
గుర్తించిన	gurthinchina	0.333
గుర్తించిన	gurtinchina	0.333
గుర్తించిన	gurtinnchina	0.333
గుర్తించే	gurthinchae	0.25
గుర్తించే	gurthinche	0.25
గుర్తించే	gurtinche	0.5
గుర్తించేందుకు	gurthinchaendhuku	0.25
గుర్తించేందుకు	gurthinchendhuku	0.25
గుర్తించేందుకు	gurtinchenduku	0.25
గుర్తించేందుకు	gurtinnchenduku	0.25
గుర్తింపబడిన	gurthimpabadina	0.333
గుర్తింపబడిన	gurtimpabadina	0.667
గుర్తింపు	gurthimpu	0.333
గుర్తింపు	gurtimpu	0.667
గుర్తింపుగా	gurthimpugaa	0.333
గుర్తింపుగా	gurtimpuga	0.333
గుర్తింపుగా	gurtimpugaa	0.333
గుర్తింపుతో	gurthimputho	0.333
గుర్తింపుతో	gurtimputo	0.333
గుర్తింపుతో	gurtimputoo	0.333
గుర్తింపును	gurthimpunu	0.333
గుర్తింపును	gurtimpunu	0.667
గుర్తిస్తాడు	gurthistadu	0.333
గుర్తిస్తాడు	gurtistaadu	0.333
గుర్తిస్తాడు	gurtistadu	0.333
గుర్తిస్తారు	gurthistaaru	0.333
గుర్తిస్తారు	gurthistaru	0.333
గుర్తిస్తారు	gurthisthaaru	0.333
గుర్తిస్తుంది	gurthisthundhi	0.333
గుర్తిస్తుంది	gurthistundi	0.667
గుర్తిస్తున్నారు	guristunnaru	0.333
గుర్తిస్తున్నారు	gurthisthunnararu	0.333
గుర్తిస్తున్నారు	gurthisthunnaru	0.333
గుర్తిస్తూ	gurthisthoo	0.333
గుర్తిస్తూ	gurthisthuu	0.333
గుర్తిస్తూ	gurthistu	0.333
గుర్తు	gurthu	1.0
గుర్తుంచుకోండి	gurthunchukondi	1.0
గుర్తుకు	gurthuku	1.0
గుర్తుగా	gurthugaa	0.5
గుర్తుగా	gurtugaa	0.5
గుర్తుతెలియని	gurthuteliyani	0.25
గుర్తుతెలియని	gurthutheliyani	0.25
గుర్తుతెలియని	gurtuteliyani	0.5
గుర్తుల	gurthula	0.667
గుర్తుల	gurtula	0.333
గుర్తులు	gurthulu	0.667
గుర్తులు	gurtulu	0.333
గుర్తులుగా	gurthuluga	0.333
గుర్తులుగా	gurthulugaa	0.333
గుర్తులుగా	gurtulugaa	0.333
గుర్రం	gurram	1.0
గుర్రంపై	gurrampai	1.0
గుర్రాల	gurraala	0.75
గుర్రాల	gurrala	0.25
గుర్రాలను	gurraalanu	1.0
గుర్రాలు	gurraalu	1.0
గులక	gulaka	1.0
గులాం	gulaam	1.0
గులాబి	gulaabi	1.0
గులాబీ	gulaabee	0.5
గులాబీ	gulaabie	0.25
గులాబీ	gulabi	0.25
గులాబీల	gulaabeela	0.75
గులాబీల	gulaabila	0.25
గులాబీలను	gulaabeelanu	0.75
గులాబీలను	gulaabilanu	0.25
గులాబీలు	gulaabeelu	0.75
గులాబీలు	gulaabilu	0.25
గులామ్	gulaam	1.0
గుల్జార్	guljaar	0.5
గుల్జార్	guljar	0.25
గుల్జార్	gulzar	0.25
గుళ్ళు	gullu	1.0
గువేరా	guvaeraa	0.333
గువేరా	guvera	0.333
గువేరా	guveraa	0.333
గుహ	guha	1.0
గుహలకు	guhalaku	1.0
గుహలు	guhalu	1.0
గుహలో	guhalo	1.0
గుహా	guha	0.667
గుహా	guhaa	0.333
గూండాలు	goomdaalu	0.333
గూండాలు	goondaalu	0.333
గూండాలు	goondalu	0.333
గూగుల్	google	0.667
గూగుల్	googul	0.167
గూగుల్	gugle	0.167
గూటాల	gootaala	0.5
గూటాల	gootala	0.25
గూటాల	guutaala	0.25
గూట్లో	gootlo	0.75
గూట్లో	guutlo	0.25
గూడ	gooda	0.75
గూడ	guuda	0.25
గూడవల్లి	goodavalli	0.75
గూడవల్లి	guudavalli	0.25
గూడు	goodu	0.75
గూడు	guudu	0.25
గూడును	goodunu	1.0
గూడూరు	goodooru	0.667
గూడూరు	goodoru	0.333
గూడె	goode	0.75
గూడె	guude	0.25
గూడెం	goodem	1.0
గూఢ	gooda	0.667
గూఢ	goodha	0.333
గూఢచారి	goodachaari	0.5
గూఢచారి	goodhachaari	0.25
గూఢచారి	guudachaari	0.25
గూఢచారులు	goodachaarulu	0.5
గూఢచారులు	goodhachaarulu	0.25
గూఢచారులు	guudachaarulu	0.25
గూర్చి	goorchi	1.0
గూర్చిన	goorchina	0.75
గూర్చిన	guurchina	0.25
గృహ	grha	0.333
గృహ	gruha	0.667
గృహం	grham	0.333
గృహం	gruham	0.667
గృహంలో	grhamlo	0.333
గృహంలో	gruhamlo	0.667
గృహము	grhamu	0.667
గృహము	gruhamu	0.333
గృహములో	grhamulo	0.667
గృహములో	gruhamulo	0.333
గృహలక్ష్మి	grhalakshmi	0.5
గృహలక్ష్మి	gruhalakshmi	0.25
గృహలక్ష్మి	gruhalaxmi	0.25
గృహస్థ	grhastha	0.667
గృహస్థ	gruhasta	0.333
గృహస్థు	grhasthu	0.667
గృహస్థు	gruhasthu	0.333
గృహానికి	grhaniki	0.333
గృహానికి	gruhaaniki	0.333
గృహానికి	gruhaniki	0.333
గృహాల	grhaala	0.333
గృహాల	grhala	0.333
గృహాల	gruhala	0.333
గృహాలంకరణ	grhaalamkarana	0.333
గృహాలంకరణ	grhalankarana	0.333
గృహాలంకరణ	gruhalankarana	0.333
గృహాలకు	grhaalaku	0.333
గృహాలకు	grhalaku	0.333
గృహాలకు	gruhalaku	0.333
గృహాలు	gruhaalu	0.333
గృహాలు	gruhalu	0.667
గృహిణి	grhini	0.333
గృహిణి	gruhini	0.667
గెరిల్లా	guarilla	0.125
గెరిల్లా	guarrilla	0.125
గెరిల్లా	guerila	0.125
గెరిల్లా	guerilla	0.25
గెరిల్లా	guerrila	0.125
గెరిల్లా	guerrilla	0.125
గెరిల్లా	guuerilla	0.125
గెలలు	gelalu	1.0
గెలాక్సీ	galaxy	0.25
గెలాక్సీ	gelaaksee	0.25
గెలాక్సీ	gelaksi	0.25
గెలాక్సీ	gelaxi	0.25
గెలిచాడు	gelichaadu	0.667
గెలిచాడు	gelichadu	0.333
గెలిచారు	gelichaaru	0.667
గెలిచారు	gelicharu	0.333
గెలిచి	gelichi	1.0
గెలిచింది	gelichindhi	0.333
గెలిచింది	gelichindi	0.667
గెలిచిన	gelichina	1.0
గెలిచినట్టు	gelichinattu	1.0
గెలిలీ	galiile	0.25
గెలిలీ	galile	0.25
గెలిలీ	galilee	0.25
గెలిలీ	galili	0.25
గెలుచుకుంది	geluchukundhi	0.333
గెలుచుకుంది	geluchukundi	0.333
గెలుచుకుంది	geyluchukumdhi	0.333
గెలుచుకున్న	geluchukunna	0.667
గెలుచుకున్న	geyluchukunna	0.333
గెలుచుకున్నాడు	geluchukunnaadu	0.667
గెలుచుకున్నాడు	geyluchukunnadu	0.333
గెలుచుకున్నారు	geluchukunnaaru	0.667
గెలుచుకున్నారు	geyluchukunnaru	0.333
గెలుపు	gelupu	0.667
గెలుపు	geylupu	0.333
గెలుపొందారు	gelupondaaru	0.333
గెలుపొందారు	gelupondhaaru	0.333
గెలుపొందారు	geylupodhaaru	0.333
గెలుపొందిన	gelupondhina	0.333
గెలుపొందిన	gelupondina	0.333
గెలుపొందిన	geylupomdhina	0.333
గెలుస్తూ	gelusthoo	0.5
గెలుస్తూ	gelustoo	0.25
గెలుస్తూ	geylusthuu	0.25
గే	gai	0.167
గే	gay	0.5
గే	ge	0.167
గే	gey	0.167
గేజ్	gauge	0.5
గేజ్	gaze	0.25
గేజ్	gej	0.25
గేట్	gate	0.6
గేట్	get	0.2
గేట్	gete	0.2
గేట్స్	gatees	0.167
గేట్స్	gates	0.5
గేట్స్	getes	0.167
గేట్స్	gets	0.167
గేమ్	game	0.75
గేమ్	gem	0.25
గేమ్స్	gamees	0.167
గేమ్స్	games	0.5
గేమ్స్	gems	0.167
గేమ్స్	geyms	0.167
గేయ	gayou	0.333
గేయ	geya	0.667
గేయం	gayam	0.333
గేయం	geyam	0.667
గేయాన్ని	gayaanni	0.333
గేయాన్ని	geyaanni	0.667
గేయాలు	gayaalu	0.333
గేయాలు	geyaalu	0.667
గేరు	gearu	0.333
గేరు	geru	0.667
గైకొని	gaikoni	1.0
గైడు	gaidu	0.333
గైడు	guidoo	0.333
గైడు	guidu	0.333
గైడ్	guide	0.8
గైడ్	guuide	0.2
గొంగళి	gongali	0.75
గొంగళి	gongli	0.25
గొంతు	gonthu	0.667
గొంతు	gontu	0.333
గొంతుకలో	gonthukalo	0.333
గొంతుకలో	gonthukaloo	0.333
గొంతుకలో	gontukaloo	0.333
గొంతునొప్పి	gonthunoppi	0.667
గొంతునొప్పి	gontunoppi	0.333
గొంతులో	gonthulo	0.5
గొంతులో	gontulo	0.25
గొంతులో	gontuloo	0.25
గొంతులోని	gomthulooni	0.25
గొంతులోని	gonthuloni	0.5
గొంతులోని	gontuloni	0.25
